id,title,isPartOf,publicationYear,doi,docType,provider,datePublished,issueNumber,volumeNumber,url,creator,publisher,language,pageStart,pageEnd,placeOfPublication,wordCount,pageCount,outputFormat
http://www.jstor.org/stable/2226894,Recent Periodicals and New Books,The Economic Journal,1949,,article,jstor,1949-09-01,235,59,http://www.jstor.org/stable/2226894,,Royal Economic Society,eng,462,503,,23627,42,unigram; bigram; trigram
ark://27927/phx621rrr9c,Chapter VI: Tests and Measurements,Review of Educational Research,1948,,article,portico,1948-12-01,5,18,http://doi.org/10.3102/00346543018005448,William B. Schrader; Herbert S. Conrad,SAGE Publications,eng,448,468,,10049,21,unigram; bigram; trigram
http://www.jstor.org/stable/2225786,Recent Periodicals and New Books,The Economic Journal,1942,,article,jstor,1942-06-01,206/207,52,http://www.jstor.org/stable/2225786,,Royal Economic Society,eng,272,288,,11440,17,unigram; bigram; trigram
http://www.jstor.org/stable/2180648,Notes,The Philosophical Review,1939,,article,jstor,1939-05-01,3,48,http://www.jstor.org/stable/2180648,,Duke University Press,eng,349,354,,2591,6,unigram; bigram; trigram
http://www.jstor.org/stable/2226019,Professor Hayek on Economic Planning and Political Liberty,The Economic Journal,1945,,article,jstor,1945-12-01,220,55,http://www.jstor.org/stable/2226019,E. F. M. Durbin,Royal Economic Society,eng,357,370,,6682,14,unigram; bigram; trigram
http://www.jstor.org/stable/2277638,Miscallaneous Notes,Journal of the American Statistical Association,1930,,article,jstor,1930-06-01,170,25,http://www.jstor.org/stable/2277638,,American Statistical Association,eng,213,223,,5819,11,unigram; bigram; trigram
http://www.jstor.org/stable/2223450,Recent Periodicals and New Books,The Economic Journal,1922,,article,jstor,1922-12-01,128,32,http://www.jstor.org/stable/2223450,,Royal Economic Society,eng,565,574,,4319,10,unigram; bigram; trigram
http://www.jstor.org/stable/2251178,Can Ethics do without Propositions?,Mind,1950,,article,jstor,1950-07-01,235,59,http://www.jstor.org/stable/2251178,Jonathan Harrison,Oxford University Press,eng,358,371,,6725,14,unigram; bigram; trigram
http://www.jstor.org/stable/2172333,"Mortality, Past and Future",Population Studies,1948,,article,jstor,1948-03-01,4,1,http://www.jstor.org/stable/2172333,Sigismund Peller,Population Investigation Committee,eng,405,456,,28028,52,unigram; bigram; trigram
ark://27927/phx621r500t,Chapter III: The Mentally Gifted,Review of Educational Research,1941,,article,portico,1941-06-01,3,11,http://doi.org/10.3102/00346543011003277,T. Ernest Newland,SAGE Publications,eng,277,287,,5401,11,unigram; bigram; trigram
http://www.jstor.org/stable/2178170,Summaries of Articles,The Philosophical Review,1913,,article,jstor,1913-01-01,1,22,http://www.jstor.org/stable/2178170,,Duke University Press,eng,93,103,,5683,11,unigram; bigram; trigram; fullText
http://www.jstor.org/stable/2248275,New Books,Mind,1906,,article,jstor,1906-01-01,57,15,http://www.jstor.org/stable/2248275,J. L. McIntyre; A. C. Haddon; Henry Barker; J. Rickaby; F. C. S. Schiller; R. F. Alfred Hoernle; John Burnet; W. Leslie Mackenzie; G. R. T. Ross; C. A. F. Rhys Davids,Oxford University Press,eng,109,124,,9083,16,unigram; bigram; trigram
ark://27927/phx621rrrfk,Chapter V: Observational Methods of Research,Review of Educational Research,1948,,article,portico,1948-12-01,5,18,http://doi.org/10.3102/00346543018005424,Saul B. Sells,SAGE Publications,eng,424,447,,11164,24,unigram; bigram; trigram
http://www.jstor.org/stable/2225222,Recent Periodicals and New Books,The Economic Journal,1939,,article,jstor,1939-03-01,193,49,http://www.jstor.org/stable/2225222,,Royal Economic Society,eng,179,213,,19522,35,unigram; bigram; trigram
http://www.jstor.org/stable/2179938,Notes,The Philosophical Review,1935,,article,jstor,1935-11-01,6,44,http://www.jstor.org/stable/2179938,,Duke University Press,eng,611,614,,1708,4,unigram; bigram; trigram
http://www.jstor.org/stable/2236172,Abstracts of Papers,The Annals of Mathematical Statistics,1942,,article,jstor,1942-03-01,1,13,http://www.jstor.org/stable/2236172,,Institute of Mathematical Statistics,eng,110,113,,2440,4,unigram; bigram; trigram
http://www.jstor.org/stable/2225767,Recent Periodicals and New Books,The Economic Journal,1940,,article,jstor,1940-03-01,197,50,http://www.jstor.org/stable/2225767,,Royal Economic Society,eng,163,187,,13618,25,unigram; bigram; trigram
http://www.jstor.org/stable/2277158,Review Article,Journal of the American Statistical Association,1926,,article,jstor,1926-06-01,154,21,http://www.jstor.org/stable/2277158,R. von Huhn,American Statistical Association,eng,245,247,,1623,3,unigram; bigram; trigram
http://www.jstor.org/stable/2172498,The Trend of Intelligence in Certain Districts of England,Population Studies,1950,,article,jstor,1950-03-01,4,3,http://www.jstor.org/stable/2172498,W. G. Emmett,Population Investigation Committee,eng,324,337,,7223,14,unigram; bigram; trigram
ark://27927/phx621rfb9t,Chapter II: The Case Study as a Research Method,Review of Educational Research,1945,,article,portico,1945-12-01,5,15,http://doi.org/10.3102/00346543015005352,Percival M. Symonds,SAGE Publications,eng,352,359,,3846,8,unigram; bigram; trigram
http://www.jstor.org/stable/2250297,New Books,Mind,1936,,article,jstor,1936-01-01,177,45,http://www.jstor.org/stable/2250297,E. F. Carritt; M. Black; F. C. S. Schiller; Karl Britton; J. O. Wisdom; W. J. H. Sprott,Oxford University Press,eng,102,116,,8761,15,unigram; bigram; trigram
http://www.jstor.org/stable/2235694,The Interpretation of Certain Regression Methods and Their Use in Biological and Industrial Research,The Annals of Mathematical Statistics,1939,,article,jstor,1939-06-01,2,10,http://www.jstor.org/stable/2235694,C. Eisenhart,Institute of Mathematical Statistics,eng,162,186,,12223,25,unigram; bigram; trigram
http://www.jstor.org/stable/2225352,Recent Periodicals and New Books,The Economic Journal,1937,,article,jstor,1937-12-01,188,47,http://www.jstor.org/stable/2225352,,Royal Economic Society,eng,765,796,,15417,32,unigram; bigram; trigram
http://www.jstor.org/stable/2276767,Quarterly Publications of the American Statistical Association,Journal of the American Statistical Association,1926,,article,jstor,1926-12-01,156,21,http://www.jstor.org/stable/2276767,,American Statistical Association,eng,43,65,,9242,23,unigram; bigram; trigram
http://www.jstor.org/stable/2277614,Statistical Methods in College Administration,Journal of the American Statistical Association,1931,,article,jstor,1931-03-01,173,26,http://www.jstor.org/stable/2277614,Herbert A. Toops,American Statistical Association,eng,175,180,,2808,6,unigram; bigram; trigram
http://www.jstor.org/stable/2225318,Recent Periodicals and New Books,The Economic Journal,1937,,article,jstor,1937-03-01,185,47,http://www.jstor.org/stable/2225318,,Royal Economic Society,eng,190,219,,14225,30,unigram; bigram; trigram
http://www.jstor.org/stable/2249241,New Books,Mind,1923,,article,jstor,1923-07-01,127,32,http://www.jstor.org/stable/2249241,C. W. Valentine; James Drever; A. C. Ewing; Leonard Russell; L. S. S.; F. C. S. Schiller; H. Wildon Carr; A. E. T.; John Laird; G. C. Field; A. G. Widgery; C. D. Board,Oxford University Press,eng,357,376,,12159,20,unigram; bigram; trigram
http://www.jstor.org/stable/2177712,Philosophy in France in 1911,The Philosophical Review,1912,,article,jstor,1912-05-01,3,21,http://www.jstor.org/stable/2177712,André Lalande,Duke University Press,eng,279,302,,9109,24,unigram; bigram; trigram; fullText
http://www.jstor.org/stable/2508537,A New Interpretation of the History of America,The Hispanic American Historical Review,1943,,article,jstor,1943-08-01,3,23,http://www.jstor.org/stable/2508537,Luis-Alberto Sánchez,Duke University Press,eng,441,456,,5544,16,unigram; bigram; trigram
http://www.jstor.org/stable/2292718,The Negro as a Subject of University Research in 1939,The Journal of Negro Education,1940,,article,jstor,1940-04-01,2,9,http://www.jstor.org/stable/2292718,Ellis O. Knox,Journal of Negro Education,eng,188,199,,6541,12,unigram; bigram; trigram
http://www.jstor.org/stable/2280273,"Statistical Methodology Index, No. 5",Journal of the American Statistical Association,1946,,article,jstor,1946-09-01,235,41,http://www.jstor.org/stable/2280273,Oscar Krisen Buros,American Statistical Association,eng,415,420,,3380,6,unigram; bigram; trigram
http://www.jstor.org/stable/2280194,"Proceedings: 106th Annual Meeting: Chalfonte-Haddon Hall, Atlantic City, New Jersey",Journal of the American Statistical Association,1947,,article,jstor,1947-03-01,237,42,http://www.jstor.org/stable/2280194,,American Statistical Association,eng,134,164,,10762,31,unigram; bigram; trigram
ark://27927/pgh1gb9qj9h,Professor Dewey Discusses Religion,Harvard Theological Review,1930,,article,portico,1930-07-01,3,23,http://doi.org/10.1017/S0017816000002790,Julius Seelye Bixler,Cambridge University Press,eng,213,233,,8237,21,unigram; bigram; trigram
http://www.jstor.org/stable/2570521,Errors of Sociology,Social Forces,1937,,article,jstor,1937-12-01,2,16,http://www.jstor.org/stable/2570521,Earle Edward Eubank,Oxford University Press,eng,178,201,,14040,24,unigram; bigram; trigram
http://www.jstor.org/stable/2278529,Recent Progress in Statistical Method,Journal of the American Statistical Association,1935,,article,jstor,1935-03-01,189,30,http://www.jstor.org/stable/2278529,Paul R. Rider,American Statistical Association,eng,58,88,,13156,31,unigram; bigram; trigram
http://www.jstor.org/stable/2279030,Use of the Discriminant Function for More than Two Groups,Journal of the American Statistical Association,1942,,article,jstor,1942-12-01,220,37,http://www.jstor.org/stable/2279030,Besse B. Day; Marion M. Sandomire,American Statistical Association,eng,461,472,,4980,12,unigram; bigram; trigram
http://www.jstor.org/stable/2280675,A Technique for Making Extensive Population Estimates,Journal of the American Statistical Association,1950,,article,jstor,1950-06-01,250,45,http://www.jstor.org/stable/2280675,Donald J. Bogue,American Statistical Association,eng,149,163,,6686,15,unigram; bigram; trigram
http://www.jstor.org/stable/2377161,Morality as Coercion or Persuasion,International Journal of Ethics,1920,,article,jstor,1920-10-01,1,31,http://www.jstor.org/stable/2377161,M. C. Otto,University of Chicago Press,eng,1,25,,9144,25,unigram; bigram; trigram; fullText
http://www.jstor.org/stable/2332090,On First Power Methods of Finding Correlation,Biometrika,1925,,article,jstor,1925-12-01,3/4,17,http://www.jstor.org/stable/2332090,Karl Pearson,Oxford University Press,eng,459,469,,5358,11,unigram; bigram; trigram
http://www.jstor.org/stable/2331862,Hyperspherical Goniometry; and Its Application to Correlation Theory for N Variables,Biometrika,1923,,article,jstor,1923-12-01,3/4,15,http://www.jstor.org/stable/2331862,James McMahon,Oxford University Press,eng,173,208,,16213,36,unigram; bigram; trigram
http://www.jstor.org/stable/2280673,Statistical Methodology Index. No. 8,Journal of the American Statistical Association,1947,,article,jstor,1947-06-01,238,42,http://www.jstor.org/stable/2280673,Oscar Krisen Buros,American Statistical Association,eng,353,355,,1570,3,unigram; bigram; trigram
http://www.jstor.org/stable/2339240,Notes on Economical and Statistical Works,Journal of the Royal Statistical Society,1903,,article,jstor,1903-06-01,2,66,http://www.jstor.org/stable/2339240,,Wiley,eng,382,406,,12337,25,unigram; bigram; trigram
http://www.jstor.org/stable/2492118,Oblomovka Revisited,American Slavic and East European Review,1948,,article,jstor,1948-02-01,1,7,http://www.jstor.org/stable/2492118,Leon Stilman,"Association for Slavic, East European, and Eurasian Studies",eng,45,77,,14572,33,unigram; bigram; trigram
http://www.jstor.org/stable/2550165,Professor Hayek's Philosophy,Economica,1945,,article,jstor,1945-08-01,47,12,http://www.jstor.org/stable/2550165,A. H. Murray,London School of Economics,eng,149,162,,11524,14,unigram; bigram; trigram
http://www.jstor.org/stable/2569897,The Relation of Felonies to Environmental Factors in Indianapolis,Social Forces,1932,,article,jstor,1932-05-01,4,10,http://www.jstor.org/stable/2569897,R. Clyde White,Oxford University Press,eng,498,509,,6905,12,unigram; bigram; trigram
http://www.jstor.org/stable/2277723,The Factor Elimination Method of Deriving a Coefficient of Net Determination,Journal of the American Statistical Association,1935,,article,jstor,1935-12-01,192,30,http://www.jstor.org/stable/2277723,F. E. Wolfe,American Statistical Association,eng,691,693,,1124,3,unigram; bigram; trigram
http://www.jstor.org/stable/2278461,"A Coefficient of ""Combined Partial Correlation"" with an Example from Sociological Data",Journal of the American Statistical Association,1934,,article,jstor,1934-03-01,185,29,http://www.jstor.org/stable/2278461,Samuel A. Stouffer,American Statistical Association,eng,70,71,,863,2,unigram; bigram; trigram
http://www.jstor.org/stable/2280592,"Statistical Methodology Index, No. 6",Journal of the American Statistical Association,1946,,article,jstor,1946-12-01,236,41,http://www.jstor.org/stable/2280592,Oscar Krisen Buros,American Statistical Association,eng,625,635,,5589,11,unigram; bigram; trigram
http://www.jstor.org/stable/2571368,New Books Received,Social Forces,1941,,article,jstor,1941-12-01,2,20,http://www.jstor.org/stable/2571368,,Oxford University Press,eng,292,296,,3036,5,unigram; bigram; trigram
http://www.jstor.org/stable/2278421,[Publications of the American Statistical Association],Journal of the American Statistical Association,1930,,article,jstor,1930-12-01,172,25,http://www.jstor.org/stable/2278421,,American Statistical Association,eng,65,98,,13394,34,unigram; bigram; trigram
http://www.jstor.org/stable/2377813,Toward a Philosophy of Democracy,International Journal of Ethics,1933,,article,jstor,1933-07-01,4,43,http://www.jstor.org/stable/2377813,Arnold H. Kamiat,University of Chicago Press,eng,395,412,,6496,18,unigram; bigram; trigram
http://www.jstor.org/stable/2340288,Review Article,Journal of the Royal Statistical Society,1912,,article,jstor,1912-03-01,4,75,http://www.jstor.org/stable/2340288,M. G.,Wiley,eng,437,438,,340,2,unigram; bigram; trigram
http://www.jstor.org/stable/2570783,Some 1939 Offerings for Training in Social Research,Social Forces,1939,,article,jstor,1939-12-01,,2,http://www.jstor.org/stable/2570783,Margaret Jarman Hagood,Oxford University Press,eng,286,289,,1904,4,unigram; bigram; trigram
ark://27927/phxcjcpbbp,Council of Guidance and Personnel Associations,Occupations: the Vocational Guidance Journal,1940,,article,portico,1940-04-01,7,18,http://doi.org/10.1002/j.2164-5892.1940.tb00592.x,DONALD S. BRIDGMAN,"John Wiley & Sons, Inc.",eng,534,540,,4318,7,unigram; bigram; trigram
http://www.jstor.org/stable/2379056,Review Article,Ethics,1950,,article,jstor,1950-10-01,1,61,http://www.jstor.org/stable/2379056,Franz Alexander,University of Chicago Press,eng,76,80,,2608,5,unigram; bigram; trigram
http://www.jstor.org/stable/2570520,Social Metabolism in Its Bearings on Progress,Social Forces,1937,,article,jstor,1937-12-01,2,16,http://www.jstor.org/stable/2570520,Benoy Kumar Sarkar,Oxford University Press,eng,169,177,,5034,9,unigram; bigram; trigram
http://www.jstor.org/stable/2340140,The Applications of the Method of Correlation to Social and Economic Statistics,Journal of the Royal Statistical Society,1909,,article,jstor,1909-12-01,4,72,http://www.jstor.org/stable/2340140,G. Udny Yule,Wiley,eng,721,730,,5041,10,unigram; bigram; trigram
http://www.jstor.org/stable/2280064,History of the Uses of Modern Sampling Procedures,Journal of the American Statistical Association,1948,,article,jstor,1948-03-01,241,43,http://www.jstor.org/stable/2280064,Frederick F. Stephan,American Statistical Association,eng,12,39,,13056,28,unigram; bigram; trigram
http://www.jstor.org/stable/2569940,The Vocabulary of Sociology,Social Forces,1931,,article,jstor,1931-03-01,3,9,http://www.jstor.org/stable/2569940,Earle Edward Eubank,Oxford University Press,eng,305,320,,5517,16,unigram; bigram; trigram
http://www.jstor.org/stable/2280390,"Statistical Methodology Index, No. 12: A Quarterly Guide to Current Literature",Journal of the American Statistical Association,1948,,article,jstor,1948-06-01,,242,http://www.jstor.org/stable/2280390,Oscar Krisen Buros,American Statistical Association,eng,356,360,,3033,5,unigram; bigram; trigram
